date,close,volume,symbol,resolved_symbol,provider
2025-04-25,26.41957664489746,64200,DMLP,DMLP,yfinance
2025-04-28,26.356590270996094,81600,DMLP,DMLP,yfinance
2025-04-29,26.167619705200195,54800,DMLP,DMLP,yfinance
2025-04-30,25.789684295654297,74600,DMLP,DMLP,yfinance
2025-05-01,25.88866424560547,131100,DMLP,DMLP,yfinance
2025-05-02,26.833507537841797,217800,DMLP,DMLP,yfinance
2025-05-05,26.1842041015625,92300,DMLP,DMLP,yfinance
2025-05-06,25.455585479736328,114100,DMLP,DMLP,yfinance
2025-05-07,25.068218231201172,157300,DMLP,DMLP,yfinance
2025-05-08,25.593931198120117,85300,DMLP,DMLP,yfinance
2025-05-09,25.732276916503906,55000,DMLP,DMLP,yfinance
2025-05-12,25.898290634155273,84100,DMLP,DMLP,yfinance
2025-05-13,26.47011947631836,41400,DMLP,DMLP,yfinance
2025-05-14,26.377887725830078,76500,DMLP,DMLP,yfinance
2025-05-15,26.119644165039062,143200,DMLP,DMLP,yfinance
2025-05-16,26.11042022705078,44600,DMLP,DMLP,yfinance
2025-05-19,26.036638259887695,86500,DMLP,DMLP,yfinance
2025-05-20,25.870622634887695,82200,DMLP,DMLP,yfinance
2025-05-21,25.990522384643555,55300,DMLP,DMLP,yfinance
2025-05-22,25.833730697631836,45700,DMLP,DMLP,yfinance
2025-05-23,25.474031448364258,174400,DMLP,DMLP,yfinance
2025-05-27,25.132780075073242,140900,DMLP,DMLP,yfinance
2025-05-28,25.11433219909668,148800,DMLP,DMLP,yfinance
2025-05-29,25.326461791992188,117500,DMLP,DMLP,yfinance
2025-05-30,24.690073013305664,651800,DMLP,DMLP,yfinance
2025-06-02,25.178892135620117,101900,DMLP,DMLP,yfinance
2025-06-03,25.723051071166992,83600,DMLP,DMLP,yfinance
2025-06-04,25.21578598022461,81200,DMLP,DMLP,yfinance
2025-06-05,25.049772262573242,56800,DMLP,DMLP,yfinance
2025-06-06,25.5201473236084,94800,DMLP,DMLP,yfinance
2025-06-09,25.50170135498047,43000,DMLP,DMLP,yfinance
2025-06-10,25.796836853027344,70200,DMLP,DMLP,yfinance
2025-06-11,25.962852478027344,78000,DMLP,DMLP,yfinance
2025-06-12,26.11042022705078,84000,DMLP,DMLP,yfinance
2025-06-13,25.916736602783203,260500,DMLP,DMLP,yfinance
2025-06-16,25.5201473236084,141200,DMLP,DMLP,yfinance
2025-06-17,25.723051071166992,51000,DMLP,DMLP,yfinance
2025-06-18,25.741498947143555,47900,DMLP,DMLP,yfinance
2025-06-20,25.575483322143555,95700,DMLP,DMLP,yfinance
2025-06-23,24.98520851135254,85300,DMLP,DMLP,yfinance
2025-06-24,24.94831657409668,156600,DMLP,DMLP,yfinance
2025-06-25,24.763856887817383,103200,DMLP,DMLP,yfinance
2025-06-26,25.14200210571289,45500,DMLP,DMLP,yfinance
2025-06-27,25.09588623046875,29600,DMLP,DMLP,yfinance
2025-06-30,25.695384979248047,127000,DMLP,DMLP,yfinance
2025-07-01,25.759946823120117,60800,DMLP,DMLP,yfinance
2025-07-02,25.741498947143555,74000,DMLP,DMLP,yfinance
2025-07-03,25.7691707611084,40000,DMLP,DMLP,yfinance
2025-07-07,25.326461791992188,74500,DMLP,DMLP,yfinance
2025-07-08,25.750722885131836,47300,DMLP,DMLP,yfinance
2025-07-09,25.492477416992188,40600,DMLP,DMLP,yfinance
2025-07-10,25.474031448364258,28500,DMLP,DMLP,yfinance
2025-07-11,25.40024757385254,85900,DMLP,DMLP,yfinance
2025-07-14,25.474031448364258,87200,DMLP,DMLP,yfinance
2025-07-15,25.483251571655273,75100,DMLP,DMLP,yfinance
2025-07-16,25.344907760620117,65000,DMLP,DMLP,yfinance
2025-07-17,25.557037353515625,66500,DMLP,DMLP,yfinance
2025-07-18,25.36335563659668,77100,DMLP,DMLP,yfinance
2025-07-21,25.07744026184082,71000,DMLP,DMLP,yfinance
2025-07-22,25.01287841796875,83400,DMLP,DMLP,yfinance
2025-07-23,25.28957176208496,64200,DMLP,DMLP,yfinance
2025-07-24,25.344907760620117,69100,DMLP,DMLP,yfinance
2025-07-25,25.38180160522461,54200,DMLP,DMLP,yfinance
2025-07-28,25.741498947143555,82600,DMLP,DMLP,yfinance
2025-07-29,25.787614822387695,88400,DMLP,DMLP,yfinance
2025-07-30,25.593931198120117,73000,DMLP,DMLP,yfinance
2025-07-31,25.27112579345703,180300,DMLP,DMLP,yfinance
2025-08-01,25.1696720123291,118200,DMLP,DMLP,yfinance
2025-08-04,25.1696720123291,125700,DMLP,DMLP,yfinance
2025-08-05,25.113046646118164,158600,DMLP,DMLP,yfinance
2025-08-06,25.056421279907227,76900,DMLP,DMLP,yfinance
2025-08-07,24.79217529296875,105900,DMLP,DMLP,yfinance
2025-08-08,24.433549880981445,260900,DMLP,DMLP,yfinance
2025-08-11,23.810678482055664,167900,DMLP,DMLP,yfinance
2025-08-12,23.27274513244629,314000,DMLP,DMLP,yfinance
2025-08-13,23.348243713378906,302800,DMLP,DMLP,yfinance
2025-08-14,23.640804290771484,194600,DMLP,DMLP,yfinance
2025-08-15,23.329368591308594,163500,DMLP,DMLP,yfinance
2025-08-18,22.970746994018555,135700,DMLP,DMLP,yfinance
2025-08-19,22.763124465942383,100000,DMLP,DMLP,yfinance
2025-08-20,22.90468406677246,104100,DMLP,DMLP,yfinance
2025-08-21,22.838623046875,113900,DMLP,DMLP,yfinance
2025-08-22,23.452056884765625,75200,DMLP,DMLP,yfinance
2025-08-25,23.40486717224121,84600,DMLP,DMLP,yfinance
2025-08-26,23.329368591308594,108500,DMLP,DMLP,yfinance
2025-08-27,23.15005874633789,94600,DMLP,DMLP,yfinance
2025-08-28,23.43317985534668,69100,DMLP,DMLP,yfinance
2025-08-29,23.75405502319336,97100,DMLP,DMLP,yfinance
2025-09-02,23.876739501953125,107500,DMLP,DMLP,yfinance
2025-09-03,23.84842872619629,114700,DMLP,DMLP,yfinance
2025-09-04,23.989990234375,59400,DMLP,DMLP,yfinance
2025-09-05,23.50868034362793,228100,DMLP,DMLP,yfinance
2025-09-08,23.2633056640625,130100,DMLP,DMLP,yfinance
2025-09-09,23.63136863708496,70800,DMLP,DMLP,yfinance
2025-09-10,23.88617706298828,82600,DMLP,DMLP,yfinance
2025-09-11,24.05605125427246,47400,DMLP,DMLP,yfinance
2025-09-12,23.914491653442383,67500,DMLP,DMLP,yfinance
2025-09-15,23.99942970275879,152600,DMLP,DMLP,yfinance
2025-09-16,23.961679458618164,120700,DMLP,DMLP,yfinance
2025-09-17,24.30142593383789,122600,DMLP,DMLP,yfinance
2025-09-18,24.188175201416016,39000,DMLP,DMLP,yfinance
2025-09-19,23.876739501953125,155600,DMLP,DMLP,yfinance
2025-09-22,23.72574234008789,103000,DMLP,DMLP,yfinance
2025-09-23,24.046615600585938,57300,DMLP,DMLP,yfinance
2025-09-24,24.131553649902344,57100,DMLP,DMLP,yfinance
2025-09-25,24.32973861694336,42600,DMLP,DMLP,yfinance
2025-09-26,24.660049438476562,92200,DMLP,DMLP,yfinance
2025-09-29,24.33917808532715,89800,DMLP,DMLP,yfinance
2025-09-30,24.433549880981445,89400,DMLP,DMLP,yfinance
2025-10-01,24.37692642211914,70500,DMLP,DMLP,yfinance
2025-10-02,23.810678482055664,105000,DMLP,DMLP,yfinance
2025-10-03,23.933366775512695,56900,DMLP,DMLP,yfinance
2025-10-06,24.131553649902344,101200,DMLP,DMLP,yfinance
2025-10-07,24.084365844726562,68400,DMLP,DMLP,yfinance
2025-10-08,23.857868194580078,85100,DMLP,DMLP,yfinance
2025-10-09,23.348243713378906,112000,DMLP,DMLP,yfinance
2025-10-10,22.583812713623047,197600,DMLP,DMLP,yfinance
2025-10-13,23.008495330810547,72300,DMLP,DMLP,yfinance
2025-10-14,22.706497192382812,116900,DMLP,DMLP,yfinance
2025-10-15,22.772558212280273,67400,DMLP,DMLP,yfinance
2025-10-16,22.5649356842041,100100,DMLP,DMLP,yfinance
2025-10-17,22.479999542236328,117400,DMLP,DMLP,yfinance
2025-10-20,22.829185485839844,62300,DMLP,DMLP,yfinance
2025-10-21,22.98018455505371,62500,DMLP,DMLP,yfinance
2025-10-22,23.15005874633789,83900,DMLP,DMLP,yfinance
2025-10-23,23.546430587768555,98900,DMLP,DMLP,yfinance
2025-10-24,23.88617706298828,93500,DMLP,DMLP,yfinance
2025-10-27,23.838991165161133,86800,DMLP,DMLP,yfinance
2025-10-28,23.867305755615234,102000,DMLP,DMLP,yfinance
2025-10-29,23.57474136352539,114400,DMLP,DMLP,yfinance
2025-10-30,23.697429656982422,104400,DMLP,DMLP,yfinance
2025-10-31,23.838991165161133,143000,DMLP,DMLP,yfinance
2025-11-03,22.98517417907715,528000,DMLP,DMLP,yfinance
2025-11-04,22.72320556640625,185900,DMLP,DMLP,yfinance
2025-11-05,22.305999755859375,186400,DMLP,DMLP,yfinance
2025-11-06,22.771718978881836,196600,DMLP,DMLP,yfinance
2025-11-07,22.364213943481445,227300,DMLP,DMLP,yfinance
2025-11-10,22.014925003051758,241100,DMLP,DMLP,yfinance
2025-11-11,22.22838020324707,287000,DMLP,DMLP,yfinance
2025-11-12,23.04338836669922,249600,DMLP,DMLP,yfinance
2025-11-13,23.10160255432129,207000,DMLP,DMLP,yfinance
2025-11-14,22.907554626464844,96800,DMLP,DMLP,yfinance
2025-11-17,22.703800201416016,135400,DMLP,DMLP,yfinance
2025-11-18,22.713502883911133,85900,DMLP,DMLP,yfinance
2025-11-19,22.344810485839844,76400,DMLP,DMLP,yfinance
2025-11-20,22.063438415527344,149700,DMLP,DMLP,yfinance
2025-11-21,21.830577850341797,166500,DMLP,DMLP,yfinance
2025-11-24,21.714147567749023,192100,DMLP,DMLP,yfinance
2025-11-25,21.248428344726562,473900,DMLP,DMLP,yfinance
2025-11-26,20.627471923828125,515500,DMLP,DMLP,yfinance
2025-11-28,21.29694175720215,261200,DMLP,DMLP,yfinance
2025-12-01,20.986461639404297,336800,DMLP,DMLP,yfinance
2025-12-02,20.908842086791992,212700,DMLP,DMLP,yfinance
2025-12-03,21.520099639892578,227400,DMLP,DMLP,yfinance
2025-12-04,21.869388580322266,264900,DMLP,DMLP,yfinance
2025-12-05,22.305999755859375,461700,DMLP,DMLP,yfinance
2025-12-08,21.97611427307129,218800,DMLP,DMLP,yfinance
2025-12-09,22.403024673461914,177300,DMLP,DMLP,yfinance
2025-12-10,22.102249145507812,141400,DMLP,DMLP,yfinance
2025-12-11,21.956708908081055,108500,DMLP,DMLP,yfinance
2025-12-12,22.00522232055664,150700,DMLP,DMLP,yfinance
2025-12-15,21.403669357299805,268700,DMLP,DMLP,yfinance
2025-12-16,21.00586700439453,224300,DMLP,DMLP,yfinance
2025-12-17,21.597719192504883,137900,DMLP,DMLP,yfinance
2025-12-18,21.45218276977539,158100,DMLP,DMLP,yfinance
2025-12-19,21.529802322387695,320000,DMLP,DMLP,yfinance
2025-12-22,21.597719192504883,186800,DMLP,DMLP,yfinance
2025-12-23,21.500694274902344,160500,DMLP,DMLP,yfinance
2025-12-24,21.539505004882812,121600,DMLP,DMLP,yfinance
2025-12-26,21.461885452270508,109500,DMLP,DMLP,yfinance
2025-12-29,21.45218276977539,162400,DMLP,DMLP,yfinance
2025-12-30,21.413372039794922,168800,DMLP,DMLP,yfinance
2025-12-31,21.694744110107422,206600,DMLP,DMLP,yfinance
2026-01-02,22.558263778686523,202500,DMLP,DMLP,yfinance
2026-01-05,22.35451316833496,127700,DMLP,DMLP,yfinance
2026-01-06,21.772363662719727,132300,DMLP,DMLP,yfinance
2026-01-07,21.70444679260254,117500,DMLP,DMLP,yfinance
2026-01-08,22.218677520751953,142200,DMLP,DMLP,yfinance
2026-01-09,22.500049591064453,137000,DMLP,DMLP,yfinance
2026-01-12,22.56796646118164,131400,DMLP,DMLP,yfinance
2026-01-13,22.655288696289062,149400,DMLP,DMLP,yfinance
2026-01-14,23.023983001708984,137100,DMLP,DMLP,yfinance
2026-01-15,22.616477966308594,205400,DMLP,DMLP,yfinance
2026-01-16,22.50975227355957,73000,DMLP,DMLP,yfinance
2026-01-20,22.66499137878418,176200,DMLP,DMLP,yfinance
2026-01-21,23.07249641418457,205900,DMLP,DMLP,yfinance
2026-01-22,22.965768814086914,206700,DMLP,DMLP,yfinance
2026-01-23,23.829288482666016,256400,DMLP,DMLP,yfinance
2026-01-26,23.809885025024414,180300,DMLP,DMLP,yfinance
2026-01-27,24.479354858398438,190300,DMLP,DMLP,yfinance
2026-01-28,24.586082458496094,160700,DMLP,DMLP,yfinance
2026-01-29,24.644296646118164,250300,DMLP,DMLP,yfinance
2026-01-30,24.65399932861328,265200,DMLP,DMLP,yfinance
2026-02-02,24.020000457763672,198100,DMLP,DMLP,yfinance
2026-02-03,24.700000762939453,154700,DMLP,DMLP,yfinance
2026-02-04,24.59000015258789,278000,DMLP,DMLP,yfinance
2026-02-05,24.18000030517578,206800,DMLP,DMLP,yfinance
2026-02-06,24.530000686645508,173200,DMLP,DMLP,yfinance
2026-02-09,24.920000076293945,112500,DMLP,DMLP,yfinance
2026-02-10,25.09000015258789,93500,DMLP,DMLP,yfinance
2026-02-11,25.420000076293945,209500,DMLP,DMLP,yfinance
2026-02-12,25.219999313354492,254900,DMLP,DMLP,yfinance
2026-02-13,25.479999542236328,192900,DMLP,DMLP,yfinance
2026-02-17,25.31999969482422,106100,DMLP,DMLP,yfinance
2026-02-18,25.479999542236328,138000,DMLP,DMLP,yfinance
2026-02-19,25.90999984741211,219900,DMLP,DMLP,yfinance
2026-02-20,25.360000610351562,102400,DMLP,DMLP,yfinance
2026-02-23,25.440000534057617,143900,DMLP,DMLP,yfinance
2026-02-24,25.469999313354492,184700,DMLP,DMLP,yfinance
2026-02-25,25.420000076293945,53200,DMLP,DMLP,yfinance
2026-02-26,25.5,117700,DMLP,DMLP,yfinance
2026-02-27,25.989999771118164,167100,DMLP,DMLP,yfinance
2026-03-02,27.049999237060547,321700,DMLP,DMLP,yfinance
2026-03-03,26.770000457763672,295000,DMLP,DMLP,yfinance
2026-03-04,26.559999465942383,78100,DMLP,DMLP,yfinance
2026-03-05,26.860000610351562,147000,DMLP,DMLP,yfinance
2026-03-06,26.8799991607666,262500,DMLP,DMLP,yfinance
2026-03-09,26.809999465942383,228200,DMLP,DMLP,yfinance
2026-03-10,26.110000610351562,193500,DMLP,DMLP,yfinance
2026-03-11,26.950000762939453,115500,DMLP,DMLP,yfinance
2026-03-12,27.020000457763672,167400,DMLP,DMLP,yfinance
2026-03-13,26.969999313354492,107100,DMLP,DMLP,yfinance
2026-03-16,27.239999771118164,177400,DMLP,DMLP,yfinance
2026-03-17,27.049999237060547,132800,DMLP,DMLP,yfinance
2026-03-18,27.270000457763672,98500,DMLP,DMLP,yfinance
2026-03-19,27.25,143800,DMLP,DMLP,yfinance
2026-03-20,27.56999969482422,227400,DMLP,DMLP,yfinance
2026-03-23,27.469999313354492,218100,DMLP,DMLP,yfinance
2026-03-24,27.700000762939453,345900,DMLP,DMLP,yfinance
2026-03-25,27.600000381469727,67700,DMLP,DMLP,yfinance
2026-03-26,27.950000762939453,223400,DMLP,DMLP,yfinance
2026-03-27,28.049999237060547,173500,DMLP,DMLP,yfinance
2026-03-30,27.8799991607666,347500,DMLP,DMLP,yfinance
2026-03-31,27.100000381469727,178200,DMLP,DMLP,yfinance
2026-04-01,27.40999984741211,214500,DMLP,DMLP,yfinance
2026-04-02,27.969999313354492,238400,DMLP,DMLP,yfinance
2026-04-06,27.959999084472656,152800,DMLP,DMLP,yfinance
2026-04-07,28.079999923706055,312600,DMLP,DMLP,yfinance
2026-04-08,28.0,125100,DMLP,DMLP,yfinance
2026-04-09,27.760000228881836,147400,DMLP,DMLP,yfinance
2026-04-10,27.84000015258789,61800,DMLP,DMLP,yfinance
2026-04-13,28.329999923706055,214700,DMLP,DMLP,yfinance
2026-04-14,27.790000915527344,117400,DMLP,DMLP,yfinance
2026-04-15,27.700000762939453,84000,DMLP,DMLP,yfinance
2026-04-16,28.229999542236328,144800,DMLP,DMLP,yfinance
2026-04-17,27.670000076293945,109300,DMLP,DMLP,yfinance
2026-04-20,27.93000030517578,103500,DMLP,DMLP,yfinance
2026-04-21,28.209999084472656,99800,DMLP,DMLP,yfinance
2026-04-22,28.709999084472656,139700,DMLP,DMLP,yfinance
2026-04-23,28.700000762939453,197200,DMLP,DMLP,yfinance
2026-04-24,28.110000610351562,284500,DMLP,DMLP,yfinance
2024-01-02,22.761531829833984,4481300,EPD,EPD,yfinance
2024-01-03,23.069122314453125,5041900,EPD,EPD,yfinance
2024-01-04,22.881153106689453,4273800,EPD,EPD,yfinance
2024-01-05,22.812795639038086,5246700,EPD,EPD,yfinance
2024-01-08,22.881153106689453,5163000,EPD,EPD,yfinance
2024-01-09,22.975133895874023,5294100,EPD,EPD,yfinance
2024-01-10,22.983680725097656,4153100,EPD,EPD,yfinance
2024-01-11,22.898239135742188,5653500,EPD,EPD,yfinance
2024-01-12,23.07766342163086,5019000,EPD,EPD,yfinance
2024-01-16,22.855518341064453,6037200,EPD,EPD,yfinance
2024-01-17,22.71026611328125,5414600,EPD,EPD,yfinance
2024-01-18,22.82134246826172,6636800,EPD,EPD,yfinance
2024-01-19,22.932416915893555,5145700,EPD,EPD,yfinance
2024-01-22,23.086212158203125,6607400,EPD,EPD,yfinance
2024-01-23,23.120384216308594,4222900,EPD,EPD,yfinance
2024-01-24,23.17165184020996,4296400,EPD,EPD,yfinance
2024-01-25,23.333988189697266,5041100,EPD,EPD,yfinance
2024-01-26,23.419429779052734,5555500,EPD,EPD,yfinance
2024-01-29,23.47069549560547,6707800,EPD,EPD,yfinance
2024-01-30,23.53600311279297,6742300,EPD,EPD,yfinance
2024-01-31,23.3009033203125,5357800,EPD,EPD,yfinance
2024-02-01,23.335729598999023,10301600,EPD,EPD,yfinance
2024-02-02,23.21382713317871,5692900,EPD,EPD,yfinance
2024-02-05,22.926483154296875,7084300,EPD,EPD,yfinance
2024-02-06,22.83941078186035,5798700,EPD,EPD,yfinance
2024-02-07,22.856826782226562,4567200,EPD,EPD,yfinance
2024-02-08,22.856826782226562,5235400,EPD,EPD,yfinance
2024-02-09,22.83941078186035,4399500,EPD,EPD,yfinance
2024-02-12,23.083219528198242,4818300,EPD,EPD,yfinance
2024-02-13,22.978729248046875,3566300,EPD,EPD,yfinance
2024-02-14,23.23995018005371,5592100,EPD,EPD,yfinance
2024-02-15,23.501171112060547,7550600,EPD,EPD,yfinance
2024-02-16,23.727561950683594,5079900,EPD,EPD,yfinance
2024-02-20,23.884296417236328,5863100,EPD,EPD,yfinance
2024-02-21,24.058441162109375,6205000,EPD,EPD,yfinance
2024-02-22,24.014904022216797,4875100,EPD,EPD,yfinance
2024-02-23,24.10197639465332,3041400,EPD,EPD,yfinance
2024-02-26,23.866878509521484,3475600,EPD,EPD,yfinance
2024-02-27,24.041027069091797,2891000,EPD,EPD,yfinance
2024-02-28,23.849464416503906,2408700,EPD,EPD,yfinance
2024-02-29,23.901710510253906,3320200,EPD,EPD,yfinance
2024-03-01,24.16292953491211,3664200,EPD,EPD,yfinance
2024-03-04,24.075857162475586,2482300,EPD,EPD,yfinance
2024-03-05,24.250001907348633,8194700,EPD,EPD,yfinance
2024-03-06,24.380615234375,4502500,EPD,EPD,yfinance
2024-03-07,24.467687606811523,3631600,EPD,EPD,yfinance
2024-03-08,24.380615234375,3299600,EPD,EPD,yfinance
2024-03-11,24.519929885864258,3792600,EPD,EPD,yfinance
2024-03-12,24.78986167907715,4344600,EPD,EPD,yfinance
2024-03-13,25.051082611083984,6008300,EPD,EPD,yfinance
2024-03-14,24.937883377075195,3815500,EPD,EPD,yfinance
2024-03-15,24.937883377075195,6337700,EPD,EPD,yfinance
2024-03-18,25.051082611083984,3733400,EPD,EPD,yfinance
2024-03-19,25.12074089050293,3209400,EPD,EPD,yfinance
2024-03-20,25.242643356323242,3072700,EPD,EPD,yfinance
2024-03-21,25.068496704101562,5325400,EPD,EPD,yfinance
2024-03-22,25.12944793701172,3553300,EPD,EPD,yfinance
2024-03-25,25.207815170288086,4444200,EPD,EPD,yfinance
2024-03-26,25.30359649658203,4090700,EPD,EPD,yfinance
2024-03-27,25.294889450073242,4172300,EPD,EPD,yfinance
2024-03-28,25.408082962036133,5556100,EPD,EPD,yfinance
2024-04-01,25.573522567749023,4097200,EPD,EPD,yfinance
2024-04-02,25.904403686523438,6478600,EPD,EPD,yfinance
2024-04-03,26.017597198486328,6088900,EPD,EPD,yfinance
2024-04-04,25.921817779541016,4788800,EPD,EPD,yfinance
2024-04-05,25.886987686157227,4370400,EPD,EPD,yfinance
2024-04-08,25.66059684753418,4173100,EPD,EPD,yfinance
2024-04-09,25.47774314880371,4117600,EPD,EPD,yfinance
2024-04-10,25.381961822509766,4822700,EPD,EPD,yfinance
2024-04-11,25.442913055419922,4393200,EPD,EPD,yfinance
2024-04-12,25.294889450073242,4731000,EPD,EPD,yfinance
2024-04-15,24.824689865112305,6935500,EPD,EPD,yfinance
2024-04-16,24.66795539855957,6359700,EPD,EPD,yfinance
2024-04-17,24.72020149230957,3568900,EPD,EPD,yfinance
2024-04-18,24.763736724853516,3746000,EPD,EPD,yfinance
2024-04-19,25.112035751342773,3680100,EPD,EPD,yfinance
2024-04-22,25.25135040283203,4799000,EPD,EPD,yfinance
2024-04-23,25.17298126220703,7293100,EPD,EPD,yfinance
2024-04-24,25.294889450073242,4859600,EPD,EPD,yfinance
2024-04-25,25.190399169921875,4662400,EPD,EPD,yfinance
2024-04-26,25.30359649658203,7621500,EPD,EPD,yfinance
2024-04-29,25.343486785888672,4136500,EPD,EPD,yfinance
2024-04-30,24.891395568847656,8878600,EPD,EPD,yfinance
2024-05-01,24.59000587463379,6150600,EPD,EPD,yfinance
2024-05-02,24.864805221557617,4347300,EPD,EPD,yfinance
2024-05-03,24.90912628173828,3599100,EPD,EPD,yfinance
2024-05-06,25.148468017578125,3566900,EPD,EPD,yfinance
2024-05-07,25.1307373046875,5073900,EPD,EPD,yfinance
2024-05-08,25.16619873046875,4547800,EPD,EPD,yfinance
2024-05-09,25.378942489624023,3690800,EPD,EPD,yfinance
2024-05-10,25.52963638305664,5234000,EPD,EPD,yfinance
2024-05-13,25.50304412841797,2482500,EPD,EPD,yfinance
2024-05-14,25.66260528564453,5637200,EPD,EPD,yfinance
2024-05-15,25.565095901489258,2977100,EPD,EPD,yfinance
2024-05-16,25.361215591430664,5160200,EPD,EPD,yfinance
2024-05-17,25.316892623901367,3523700,EPD,EPD,yfinance
2024-05-20,25.39667320251465,3180800,EPD,EPD,yfinance
2024-05-21,25.42326545715332,2690500,EPD,EPD,yfinance
2024-05-22,25.201650619506836,3176000,EPD,EPD,yfinance
2024-05-23,25.006635665893555,4393500,EPD,EPD,yfinance
2024-05-24,25.006635665893555,3719500,EPD,EPD,yfinance
2024-05-28,24.90026092529297,3613200,EPD,EPD,yfinance
2024-05-29,24.864805221557617,2854100,EPD,EPD,yfinance
2024-05-30,24.917991638183594,3249400,EPD,EPD,yfinance
2024-05-31,25.263702392578125,2945300,EPD,EPD,yfinance
2024-06-03,25.024362564086914,3227200,EPD,EPD,yfinance
2024-06-04,25.104145050048828,3505200,EPD,EPD,yfinance
2024-06-05,25.1307373046875,2971800,EPD,EPD,yfinance
2024-06-06,25.19278907775879,2359600,EPD,EPD,yfinance
2024-06-07,25.1307373046875,2994800,EPD,EPD,yfinance
2024-06-10,25.299163818359375,3323300,EPD,EPD,yfinance
2024-06-11,25.19278907775879,2407300,EPD,EPD,yfinance
2024-06-12,25.175060272216797,2539400,EPD,EPD,yfinance
2024-06-13,25.104145050048828,2330400,EPD,EPD,yfinance
2024-06-14,25.11301040649414,2258700,EPD,EPD,yfinance
2024-06-17,25.148468017578125,2768700,EPD,EPD,yfinance
2024-06-18,25.086414337158203,2436300,EPD,EPD,yfinance
2024-06-20,25.33462142944336,3500100,EPD,EPD,yfinance
2024-06-21,25.32575798034668,4843300,EPD,EPD,yfinance
2024-06-24,25.689199447631836,3508300,EPD,EPD,yfinance
2024-06-25,25.813302993774414,2605500,EPD,EPD,yfinance
2024-06-26,25.72465705871582,3147800,EPD,EPD,yfinance
2024-06-27,25.618282318115234,2528300,EPD,EPD,yfinance
2024-06-28,25.689199447631836,2812600,EPD,EPD,yfinance
2024-07-01,25.698062896728516,3212100,EPD,EPD,yfinance
2024-07-02,25.742387771606445,2243900,EPD,EPD,yfinance
2024-07-03,25.760114669799805,2236500,EPD,EPD,yfinance
2024-07-05,25.71579360961914,2424500,EPD,EPD,yfinance
2024-07-08,25.822162628173828,2705200,EPD,EPD,yfinance
2024-07-09,25.87535285949707,3291100,EPD,EPD,yfinance
2024-07-10,25.848758697509766,2629000,EPD,EPD,yfinance
2024-07-11,25.87535285949707,3157300,EPD,EPD,yfinance
2024-07-12,26.061506271362305,3120400,EPD,EPD,yfinance
2024-07-15,26.23879623413086,4065800,EPD,EPD,yfinance
2024-07-16,26.24765968322754,4730200,EPD,EPD,yfinance
2024-07-17,26.3363037109375,6311900,EPD,EPD,yfinance
2024-07-18,26.442678451538086,4207900,EPD,EPD,yfinance
2024-07-19,26.593372344970703,4105600,EPD,EPD,yfinance
2024-07-22,26.57564353942871,5407200,EPD,EPD,yfinance
2024-07-23,26.584510803222656,3422200,EPD,EPD,yfinance
2024-07-24,26.32744026184082,3931800,EPD,EPD,yfinance
2024-07-25,26.203338623046875,3511100,EPD,EPD,yfinance
2024-07-26,26.540189743041992,6867900,EPD,EPD,yfinance
2024-07-29,26.32744026184082,6082600,EPD,EPD,yfinance
2024-07-30,26.203338623046875,10346300,EPD,EPD,yfinance
2024-07-31,26.045406341552734,7098300,EPD,EPD,yfinance
2024-08-01,25.7746639251709,6555500,EPD,EPD,yfinance
2024-08-02,25.702465057373047,7584700,EPD,EPD,yfinance
2024-08-05,25.160980224609375,7816400,EPD,EPD,yfinance
2024-08-06,26.08150291442871,7013400,EPD,EPD,yfinance
2024-08-07,25.901010513305664,7960000,EPD,EPD,yfinance
2024-08-08,26.469566345214844,4531300,EPD,EPD,yfinance
2024-08-09,25.910032272338867,10029400,EPD,EPD,yfinance
2024-08-12,25.431724548339844,7643500,EPD,EPD,yfinance
2024-08-13,25.51294708251953,6794300,EPD,EPD,yfinance
2024-08-14,26.072479248046875,7841700,EPD,EPD,yfinance
2024-08-15,26.189802169799805,3969000,EPD,EPD,yfinance
2024-08-16,26.325172424316406,4136800,EPD,EPD,yfinance
2024-08-19,26.56884002685547,4630900,EPD,EPD,yfinance
2024-08-20,26.28907012939453,3053300,EPD,EPD,yfinance
2024-08-21,26.1717529296875,4400900,EPD,EPD,yfinance
2024-08-22,26.25297737121582,2477400,EPD,EPD,yfinance
2024-08-23,26.433469772338867,3093700,EPD,EPD,yfinance
2024-08-26,26.523717880249023,2637200,EPD,EPD,yfinance
2024-08-27,26.334197998046875,2235700,EPD,EPD,yfinance
2024-08-28,26.26199722290039,2815500,EPD,EPD,yfinance
2024-08-29,26.397369384765625,2827900,EPD,EPD,yfinance
2024-08-30,26.478591918945312,2558400,EPD,EPD,yfinance
2024-09-03,26.3071231842041,3332800,EPD,EPD,yfinance
2024-09-04,26.207853317260742,3141500,EPD,EPD,yfinance
2024-09-05,26.198827743530273,2622800,EPD,EPD,yfinance
2024-09-06,26.054431915283203,2764700,EPD,EPD,yfinance
2024-09-09,26.018329620361328,2857900,EPD,EPD,yfinance
2024-09-10,26.135650634765625,3231600,EPD,EPD,yfinance
2024-09-11,26.3071231842041,3194900,EPD,EPD,yfinance
2024-09-12,26.53274154663086,2336400,EPD,EPD,yfinance
2024-09-13,26.731285095214844,3419200,EPD,EPD,yfinance
2024-09-16,26.79446029663086,3279600,EPD,EPD,yfinance
